Date,NumberOfSubjects,Fatal,SubjectArmed,SubjectRace,SubjectGender,SubjectAge,NatureOfStop,NumberOfShots,NumberOfOfficers,OfficerRace,OfficerGender,Department,FullNarrative,City,Notes
11/24/2015,1,F,N,U,M,32,Traffick stop; suspect,3,3,U;U;U,M;M;M,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Fatal%20OIS/OIOReview_151124-0244_3823_S_Maryland.pdf,LasVegas,replica gun
12/13/2016,1,N,Y,U,M,37,Domestic disturbance; firearm; suicide,1,2,U;U ,M;U,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Non-Fatal%20OIS/121516ReleasePO304b.pdf,LasVegas,NO HITS; SWAT; hostage team
12/14/2015,1,F,Y,U,F,48,Mental health; drugs; suicide,2,4,U;U,M;M;U;U,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Fatal%20OIS/OIOReview_151214-1526_4564_Aviation.pdf,LasVegas,2 officers + unquantified # of SWAT team members; victim attempted suicide by cop
12/14/2015,1,F,Y,U,M,U,Robbery,2,2,U;U,M;U,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Fatal%20OIS/OIOReview_151214-3523_3869_King_Palm.pdf,LasVegas,
12/16/2013,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,"ALL INFO MISSING, NO LINKS"
12/17/2012,1,N,Y,L,U,U,robbery,NA,1,U,M,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Non-Fatal%20OIS/FIT_Report_121217-0244_1250_S_Lamb.pdf,LasVegas,NO HITS
12/17/2012,1,N,N,L,U,U,robbery,NA,1,U,M,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Non-Fatal%20OIS/FIT_Report_121217-0244_1250_S_Lamb.pdf,LasVegas,NO HITS
12/17/2015,1,N,Y,U,M,38,Domestic disturbance; assaultling police officer,1,2,U;M,M;U,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Non-Fatal%20OIS/122215ReleasePO338c.pdf,LasVegas,NO HITS
12/19/2016,1,N,Y,U,M,46,Robbery; Shooting,1,2,U;U,M;U,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Non-Fatal%20OIS/122216ReleasePO313b.pdf,LasVegas,off duty; subject took off-duty cop's gun during a robbery
12/21/2014,1,N,N,W,M,46,Mental health; stabbing; assault; suicide,4,4,U;U;U;U,M;M;M;M,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Non-Fatal%20OIS/FIT_Report_141221-1942_Herron.pdf,LasVegas,knife
12/31/2015,1,F,N,U,M,U,Warrant; US Marshalls,9,6,U;U;U;U;U;U,M;M,Las Vegas Metropolitan Police Department,https://www.lvmpd.com/en-us/InternalOversightConstitutionalPolicing/Documents/Fatal%20OIS/010416ReleasePO001b_151231-2362.pdf,LasVegas,"6 officers mentioned/ implied, but probably numerous more since this involved US Marshalls, K-9 unit, + LVMPD"
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,F,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,F,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,F,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,F,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2010,1,F,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2011,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2011,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2011,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2011,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2011,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2011,1,F,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2012,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2012,1,N,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
2012,1,F,U,U,U,U,NA,NA,NA,,U,Las Vegas Metropolitan Police Department,,LasVegas,
7/1/2011,1,N,N,W,F,39,Vehicle stop,NA,1,W,M,Louisville Metro Police Department,"Officer James Martin conducted a vehicle stop of a vehicle operated by Cynthia Bader. Ms. Bader, who was aware of outstanding warrants for her arrest, provided false information to Officer Martin. Realizing her deception was uneffective, she started her vehicle and attempted to drive off while Officer Martin was in front of it. Officer Martin was struck by the vehicle and thrown on top the vehicle's hood as Ms. Bader sped away. Ofc. Martin fired one shot through the front windshield, as he was thrown from the vehicle. Ms. Bader was not struck by the round fired by Officer Martin. She was later arrested by U.S. Marshals and charged with Criminal Attempt Murder on Police, Fleeing and Evading and several additional charges from outstanding warrants from Bullitt Co., as well as Jefferson Co. A review of the investigation by the Commonwealth's Attorney's Office determined Officer Martin's actions to be justified.",Louisville,vehicle
9/5/2012,1,N,N,B,M,22,NA,NA,1,B,M,Louisville Metro Police Department,"Detective Chauncey Carthan was operating his assigned police unmarked vehicle near 24th Street and Chestnut Street when he was involved in a confrontation with another motorist. Detective Carthan stopped and confronted the other motorist, Ismael Gough. During the confrontation Detective Carthan discharged his firearm striking Mr. Gough once in the leg. Mr. Gough was transported to University of Louisville Hospital where he was treated and released. Detective Carthan was indicted on Wanton Endangerment I, Official Misconduct II and Driving Under the Influence of Alcohol. Detective Carthan resigned from LMPD effective November 11, 2014. He was found NOT GUILTY of Wanton Endangerment and Official Misconduct but GUILTY to Operating A Motor Vehicle Under The Influence, during a subsequent jury trial.",Louisville,
8/10/2012,1,N,N,B,M,19,Stolen car,NA,1,W,M,Louisville Metro Police Department,"Officer Brandon Wood located a stolen car that was being tracked by GPS. While Officer Wood was speaking to the driver of the stolen car, the driver sped off. Officer Wood fired one round at the vehicle. The suspect later crashed the stolen vehicle and was arrested without further incident. Commonwealth’s Attorney David Stengel reviewed the case and found no criminal conduct by the officer.",Louisville,vehicle
7/7/2013,1,F,Y,B,M,30,Burglary,NA,1,W,M,Louisville Metro Police Department,"On July 7th, 2013 at approximately 0750 hours, suspect Carlos Runyon burglarized/robbed the KFC located at 6600 Bardstown Road. When patrol officers arrived, they observed two employees tied up inside of the restaurant. Within minutes of the officers arrival, the suspect, armed with a revolver, exited the restaurant holding one of the employees hostage. With the hostage in tow, the suspect fled on foot toward a residential area. The hostage managed to escape from him within seconds of exiting the restaurant, but the suspect continued to flee. At various points during the foot pursuit, the suspect pointed the revolver at his own head as he ran. During the pursuit, the suspect continually disregarded verbal commands being shouted by the officers. At one point during the foot pursuit, the suspect ran behind some houses in the 6800 block of Sherry Lane. While in that area, officers report hearing gunshots and believed the shots were coming from the suspect's revolver. Officer Russell Carver was in the area on foot trying to locate the suspect when he heard a gunshot and then observed the suspect jump a fence and land in the back yard of 9109 Beulah Church Rd. When he saw the suspect with the revolver, he shouted verbal commands for the suspect to drop the gun and get on the ground. Officer Carver states that the suspect did not follow these orders, but instead turned toward him and pointed the revolver in his direction. It was at this point that Officer Carver fired once with his shotgun, striking the suspect in the right shoulder. The suspect was pronounced dead at the scene. Commonwealth’s Attorney Tom Wine reviewed the case and found no criminal conduct by the officer.",Louisville,
10/1/2014,1,F,Y,B,F,39,Warrant,NA,4,W;W:B;W,M;M;M;M,Louisville Metro Police Department,"Members of the United States Marshal Service Task Force attempted to serve probation violation warrants on Tracy Oglesby-Wade at her residence, 5020 Roaming Plains Court. A stand-off began at approximately 1600 hours, when Ms. Oglesby-Wade barricaded herself inside of an upstairs bedroom, along with her eighteen (18) month old son. The LMPD Hostage Negotiating Team (HNT) and Special Weapons And Tactics (SWAT) Team responded. During negotiations over several hours Ms. Oglesby-Wade texted photographs of herself and her son inside of the bedroom. The photographs also dipicted a Ms. Oglesby-Wade pointing a handgun to her head. During the stand-off, Ms. Oglesby-Wade exited the bedroom, holding the handgun to her head at the top of a stairwell. SWAT officers, who were positioned at the foot of the stairs attempted face to face negotiations with Ms. Oglesby-Wade, pleading for her to drop the weapon. Ms. Oglesby-Wade pointed the handgun at the SWAT officers, who responded firing multiple rounds, striking Ms. Oglesby-Wade six (6) times. Ms. Oglesby-Wade was transported to University of Louisville Hospital where she died from her injuries. A review of the investigation by the Commonwealth's Attorney's Office determined the officer's use of deadly force was justified based on Ms. Oglesby-Wade decision to point her weapon at the officers.",Louisville,
1/12/2014,1,N,Y,B,U,U,Vehicle stop,NA,2,W,M,Louisville Metro Police Department,"Officer Bryan Wilson was attempting to stop a vehicle that had fled the scene of an altercation at 35th & Broadway at a high rate of speed. After striking a curb, the suspect vehicle came to a stop in the 3600 block of Garland Avenue. Two (2) subjects later identified as Juvenile 1 and Juvenile 2 exited the vehicle and fired three (3) shots at Officer Wilson, who returned fire, one (1) time. Neither the suspects, nor the officer were struck by any of the rounds. Both suspects were arrested several days following the incident. Juvenile 1 pled GUILTY to Attempted Murder of a Police Officer. Juvenile 2 pled GUILTY to Wanton Endangerment 1st Degree.",Louisville,
1/12/2014,1,N,Y,B,U,U,Vehicle stop,NA,2,W,M,Louisville Metro Police Department,"Officer Bryan Wilson was attempting to stop a vehicle that had fled the scene of an altercation at 35th & Broadway at a high rate of speed. After striking a curb, the suspect vehicle came to a stop in the 3600 block of Garland Avenue. Two (2) subjects later identified as Juvenile 1 and Juvenile 2 exited the vehicle and fired three (3) shots at Officer Wilson, who returned fire, one (1) time. Neither the suspects, nor the officer were struck by any of the rounds. Both suspects were arrested several days following the incident. Juvenile 1 pled GUILTY to Attempted Murder of a Police Officer. Juvenile 2 pled GUILTY to Wanton Endangerment 1st Degree.",Louisville,
8/5/2015,1,F,N,W,M,18,Ambush,NA,2,W;W,M;M,Louisville Metro Police Department,"On Wednesday, August 5, 2015, at approximately 2323 hours, Operation Trust Task Force members, Officer John White and Sergeant Jason Poston were at Bader’s Food Mart at 300 South 1stStreet. As the officers were preparing to enter the store, they were approached by Tyler Dattilo, who confronted them verbally, and then aggressively approached them with a knife. The officers backed away and gave commands for the subject to stop. The subject did not comply with their commands and continued to advance towards the officers with the knife. The officers fired their weapons striking the subject several times. The subject was pronounced deceased at the scene. The involved officers were not injured. On November 9, 2016 the case was presented to the Commonwealth's Attorney's Office for review. On January 26, 2016, Commonwealth's Attorney Tom Wine, provided his written opinion following his review of the investigation, which found the actions of Sgt. Poston and Ofc. White to be justified, given the totality of the circumstances.",Louisville,knife
8/8/2016,1,F,N,B,M,57,Domestic violence,NA,2,W;W,M;M,Louisville Metro Police Department,"On August 8,2016 at approximately 0141 hours, LMPD 2nd Division officers were dispatched to 4509 Broadleaf Drive #4, on Domestic Trouble. Shortly after their arrival on scene, Officers Beau Gadegaard, Taylor Banks and Brian Smith encountered Darnell Wicker, who advanced toward the officers with handsaw. Wicker did not comply with officer's commands to drop the knife. Ofc. Gadegaard and Ofc. Banks each fired several shots, striking Mr. Wicker multiple times. He was pronounced deceased at the scene. The case was reviewed by Commonwealth's Attorney Tom Wine, who opined in a letter dated March 15, 2017, the actions of Officer Gadegaard and Officer Banks were justified.",Louisville,Knife/saw
10/28/2014,1,F,Y,W,M,38,Suspicious vehicle,NA,2,W;W,M;M,Louisville Metro Police Department,"Officer Rondall Carpenter and Officer Skylar Graudick were clearing from an unrelated dispatched run in the 4300 block of Tim Tam Trail, when they observed a suspicious vehicle in the area. Officer Carpenter stopped the vehicle in the 4200 block of Glen Manor Drive to investigate. Officer Graudick also stopped to back-up Officer Carpenter. As they officers exited their vehicles and approched the suspect vehicle on foot, the suspect vehicle sped away, turning onto Grafton Hall Road. The officers returned to their vehicles and attempted catch up with the suspect vehicle with their emergency equipment (lights/siren) activated. The suspect vehicle abruptly turned into the driveway of a residence at 11005 Grafton Hall Road. The driver, later identified as William Chad Mattingly, exited the vehicle with a handgun, firing multiple shots. Both officers having exited their vehicle perceived that Mr. Mattingly was firing at them. Both officers fired multiple rounds striking the suspect multiple times. Mr. Mattingly died at the scene. A review of the investigation by the Commonwealth's Attorney's Office determined the officers acted appropriately in defending themselves.",Louisville,
3/14/2015,1,N,Y,B,M,24,Narcotics,NA,1,W,F,Louisville Metro Police Department,"On 3/14/2015 at approximately 1343 hours, 1stDivision Officers were dispatched to 2601 W. Chestnut Street on a narcotics complaint. Officer Lisa Nagle and Officer Samantha Watson arrived on scene at approximately 1351 hours, encountering multiple subjects inside of a common area foyer at that location. While attempting to determine the subjects involvement in the narcotics complaint, Jonathan Locke, was observed with a handgun and failed to comply with officer’s directions. Officer Nagle fired one shot striking Mr. Locke one time in the abdomen. Witnesses confirm that Mr. Locke was armed and failed to comply with officer’s directives. Mr. Locke was transported to University of Louisville Hospital, where he underwent surgery for his injuries. On 9/11/2015 Assistant Commonwealth's Attorney Marc Miller opined the actions of Officer Nagle were appropriate and justified regarding her use of deadly force. On 6/1/2016 in Division 3 of Circuit Court, Jonathan Locke pled GUILTY to Possession of a Handgun by a Convicted Felon, sentenced to 7 years in prison. Additionally, he pled GUILTY to WE 1st Degree Police (2 counts), WE 1st Degree (2 counts), Trafficking in Marijuana and Burglary, sentenced to 5 years in prison. The sentences to run concurrent.",Louisville,
3/28/2014,1,F,Y,B,M,25,Shooting,NA,2,W;B,M;M,Louisville Metro Police Department,"2nd Division officers responded to 3110 Melody Acres Lane on reports that a subject subsequently identified as Tracy McGraw had robbed an individual at gun point, assaulting that person and firing two (2) shots. Officer Brad Schuhmann located Mr. McGraw near 3110 Melody Acres Lane. Officer Schuhmann gave verbal commands for Mr. McGraw to show his hands. Mr. McGraw fled with Ofc. Schuhmann giving chase, at which time Officer Schuhmann observed a handgun in Mr. McGraw's hand. Officer Schuhmann observed a flash from the muzzle of Mr. McGraw's handgun as it was aimed in the direction of Officer Michael McLaurine, who had also responded to the incident. Both Officer McLaurine and Officer Schuhmann returned fire, striking Mr. McGraw multiple times. Neither officer was struck during the gunfire. Mr. McGraw was transported to University of Louisville Hospital, where he died of his injuries. A review of the investigation by the Commonwealth's Attorney's Office determined that the officers actions were appropriate in the protection of their lives and others who were at the scene.",Louisville,
